added_route_id,trip_id
CR-Fairmount,SouthBase-830433-5724
CR-Fairmount,SouthBase-830447-5784
CR-Fairmount,SouthBase-830449-5785
CR-Fairmount,SouthBase-830450-5768
CR-Fairmount,SouthBase-830451-5778
CR-Fairmount,SouthBase-830452-5767
CR-Fairmount,SouthBase-830453-5754
CR-Fairmount,SouthBase-830454-5755
CR-Fairmount,SouthBase-830455-5730
CR-Fairmount,SouthBase-830456-5731
CR-Fairmount,SouthBase-830457-5738
CR-Fairmount,SouthBase-830458-5739
CR-Fairmount,SouthBase-830459-5746
CR-Fairmount,SouthBase-830460-5777
CR-Fairmount,SouthBase-830461-5747
CR-Franklin,CR-FoxboroWalpoleShuttle-SummerWeekday-0-09:33:00
CR-Franklin,CR-FoxboroWalpoleShuttle-SummerWeekday-0-11:32:00
CR-Franklin,CR-FoxboroWalpoleShuttle-SummerWeekday-0-13:15:00
CR-Franklin,CR-FoxboroWalpoleShuttle-SummerWeekday-0-15:21:00
CR-Franklin,CR-FoxboroWalpoleShuttle-SummerWeekday-1-10:26:00
CR-Franklin,CR-FoxboroWalpoleShuttle-SummerWeekday-1-12:15:00
CR-Franklin,CR-FoxboroWalpoleShuttle-SummerWeekday-1-13:53:00
CR-Franklin,CR-FoxboroWalpoleShuttle-SummerWeekday-1-15:50:00
CR-Worcester,CR-WorcesterGrafton-Saturday-0-06:19:00
CR-Worcester,CR-WorcesterGrafton-Saturday-0-08:19:00
CR-Worcester,CR-WorcesterGrafton-Saturday-0-10:22:00
CR-Worcester,CR-WorcesterGrafton-Saturday-0-12:22:00
CR-Worcester,CR-WorcesterGrafton-Saturday-0-14:22:00
CR-Worcester,CR-WorcesterGrafton-Saturday-0-16:22:00
CR-Worcester,CR-WorcesterGrafton-Saturday-0-18:25:00
CR-Worcester,CR-WorcesterGrafton-Saturday-0-20:10:00
CR-Worcester,CR-WorcesterGrafton-Saturday-0-22:22:00
CR-Worcester,CR-WorcesterGrafton-Saturday-0-24:37:00
CR-Worcester,CR-WorcesterGrafton-Sunday-0-06:19:00
CR-Worcester,CR-WorcesterGrafton-Sunday-0-08:19:00
CR-Worcester,CR-WorcesterGrafton-Sunday-0-10:22:00
CR-Worcester,CR-WorcesterGrafton-Sunday-0-12:22:00
CR-Worcester,CR-WorcesterGrafton-Sunday-0-14:22:00
CR-Worcester,CR-WorcesterGrafton-Sunday-0-16:22:00
CR-Worcester,CR-WorcesterGrafton-Sunday-0-18:25:00
CR-Worcester,CR-WorcesterGrafton-Sunday-0-20:10:00
CR-Worcester,CR-WorcesterGrafton-Sunday-0-22:22:00
CR-Worcester,CR-WorcesterGrafton-Sunday-0-24:37:00
CR-Worcester,CR-WorcesterGrafton-Saturday-1-04:50:00
CR-Worcester,CR-WorcesterGrafton-Saturday-1-06:50:00
CR-Worcester,CR-WorcesterGrafton-Saturday-1-08:44:00
CR-Worcester,CR-WorcesterGrafton-Saturday-1-10:44:00
CR-Worcester,CR-WorcesterGrafton-Saturday-1-12:37:00
CR-Worcester,CR-WorcesterGrafton-Saturday-1-14:37:00
CR-Worcester,CR-WorcesterGrafton-Saturday-1-16:37:00
CR-Worcester,CR-WorcesterGrafton-Saturday-1-18:29:00
CR-Worcester,CR-WorcesterGrafton-Saturday-1-20:44:00
CR-Worcester,CR-WorcesterGrafton-Saturday-1-23:05:00
CR-Worcester,CR-WorcesterGrafton-Sunday-1-04:50:00
CR-Worcester,CR-WorcesterGrafton-Sunday-1-06:50:00
CR-Worcester,CR-WorcesterGrafton-Sunday-1-08:44:00
CR-Worcester,CR-WorcesterGrafton-Sunday-1-10:44:00
CR-Worcester,CR-WorcesterGrafton-Sunday-1-12:37:00
CR-Worcester,CR-WorcesterGrafton-Sunday-1-14:37:00
CR-Worcester,CR-WorcesterGrafton-Sunday-1-16:37:00
CR-Worcester,CR-WorcesterGrafton-Sunday-1-18:29:00
CR-Worcester,CR-WorcesterGrafton-Sunday-1-20:44:00
CR-Worcester,CR-WorcesterGrafton-Sunday-1-23:05:00
CR-Franklin,Shuttle-CantonJunctionForgePark-0-10:54:00
CR-Franklin,Shuttle-CantonJunctionForgePark-1-07:57:00
CR-Lowell,CR-NorthBillericaLowell-Weekday-0-22:25:00
CR-Lowell,CR-NorthBillericaLowell-Weekday-0-23:25:00
CR-Lowell,CR-NorthBillericaLowell-Weekday-0-24:25:00
CR-Lowell,CR-NorthBillericaLowell-Saturday-0-07:00:00
CR-Lowell,CR-NorthBillericaLowell-Saturday-0-09:00:00
CR-Lowell,CR-NorthBillericaLowell-Saturday-0-11:00:00
CR-Lowell,CR-NorthBillericaLowell-Saturday-0-13:00:00
CR-Lowell,CR-NorthBillericaLowell-Saturday-0-15:00:00
CR-Lowell,CR-NorthBillericaLowell-Saturday-0-17:00:00
CR-Lowell,CR-NorthBillericaLowell-Saturday-0-19:00:00
CR-Lowell,CR-NorthBillericaLowell-Saturday-0-21:40:00
CR-Lowell,CR-NorthBillericaLowell-Saturday-0-24:25:00
CR-Lowell,CR-NorthBillericaLowell-Sunday-0-07:00:00
CR-Lowell,CR-NorthBillericaLowell-Sunday-0-09:00:00
CR-Lowell,CR-NorthBillericaLowell-Sunday-0-11:00:00
CR-Lowell,CR-NorthBillericaLowell-Sunday-0-13:00:00
CR-Lowell,CR-NorthBillericaLowell-Sunday-0-15:00:00
CR-Lowell,CR-NorthBillericaLowell-Sunday-0-17:00:00
CR-Lowell,CR-NorthBillericaLowell-Sunday-0-19:00:00
CR-Lowell,CR-NorthBillericaLowell-Sunday-0-21:40:00
CR-Lowell,CR-NorthBillericaLowell-Sunday-0-24:25:00
CR-Lowell,CR-NorthBillericaLowell-Weekday-1-23:33:00
CR-Lowell,CR-NorthBillericaLowell-Saturday-1-05:05:00
CR-Lowell,CR-NorthBillericaLowell-Saturday-1-07:05:00
CR-Lowell,CR-NorthBillericaLowell-Saturday-1-09:05:00
CR-Lowell,CR-NorthBillericaLowell-Saturday-1-11:05:00
CR-Lowell,CR-NorthBillericaLowell-Saturday-1-13:05:00
CR-Lowell,CR-NorthBillericaLowell-Saturday-1-15:05:00
CR-Lowell,CR-NorthBillericaLowell-Saturday-1-17:05:00
CR-Lowell,CR-NorthBillericaLowell-Saturday-1-19:05:00
CR-Lowell,CR-NorthBillericaLowell-Saturday-1-21:43:00
CR-Lowell,CR-NorthBillericaLowell-Sunday-1-05:05:00
CR-Lowell,CR-NorthBillericaLowell-Sunday-1-07:05:00
CR-Lowell,CR-NorthBillericaLowell-Sunday-1-09:05:00
CR-Lowell,CR-NorthBillericaLowell-Sunday-1-11:05:00
CR-Lowell,CR-NorthBillericaLowell-Sunday-1-13:05:00
CR-Lowell,CR-NorthBillericaLowell-Sunday-1-15:05:00
CR-Lowell,CR-NorthBillericaLowell-Sunday-1-17:05:00
CR-Lowell,CR-NorthBillericaLowell-Sunday-1-19:05:00
CR-Lowell,CR-NorthBillericaLowell-Sunday-1-21:43:00
